,entity_type,n_possible_dependents,possible_dependents,raw_sentence,sentence_position,sentence_root,text_value
2605,PERSON,1,PERSON:are?\n\nA,Can you tell us what they are?\n\nA    ,25863,tell,are?\n\nA    
2606,ORDINAL,3,"ORDINAL:first, TIME:morning, ORDINAL:first","The first one is, how soon after you wake up in the morning do you take your first cigarette?",25871,is,first
2607,TIME,3,"ORDINAL:first, TIME:morning, ORDINAL:first","The first one is, how soon after you wake up in the morning do you take your first cigarette?",25871,is,morning
2608,ORDINAL,3,"ORDINAL:first, TIME:morning, ORDINAL:first","The first one is, how soon after you wake up in the morning do you take your first cigarette?",25871,is,first
2609,CARDINAL,1,CARDINAL:one,"That has been, you know, one of the tried and true criteria of this whole thing.  ",25892,been,one
2610,PERSON,1,PERSON:It\,It\'s a way to predict what\'s going to happen when somebody tries to quit.  ,25912,way,It\
2611,TIME,2,"TIME:five, TIME:minutes",Of course he scores the highest within five minutes.  ,25930,scores,five minutes
2612,PERSON,2,"PERSON:three.\n\nThe, ORDINAL:second","He gets a three.\n\nThe second one is, do you find it difficult to refrain from smoking in places where it\'s forbidden?\n\nWell, yes.  ",25941,find,three.\n\nThe
2613,ORDINAL,2,"PERSON:three.\n\nThe, ORDINAL:second","He gets a three.\n\nThe second one is, do you find it difficult to refrain from smoking in places where it\'s forbidden?\n\nWell, yes.  ",25941,find,second
2614,CARDINAL,1,CARDINAL:2.\n\nWhich,So I gave him a one for number 2.\n\nWhich cigarette,26008,gave,2.\n\nWhich
2615,ORG,2,"ORG:Trade, ORG:Thompson",would you hate most to give\n\nElectronically signed by Trade Thompson (,26018,hate,Trade Thompson
2616,CARDINAL,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,001
2617,CARDINAL,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,42b9-aed6
2618,CARDINAL,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,5620\n\nup\'\n\nI
2619,PHONE_NUMBER,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,358-6486
2620,PHONE_NUMBER,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,1480753
2621,PHONE_NUMBER,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,358 6486
2622,PHONE_NUMBER,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,1480753
2623,INTERNATIONAL_PHONE_NUMBER,3,"CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5620\n\nup\'\n\nI",001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=126\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5620\n\nup\'\n\nI couldn\'t get an answer to that.  ,26029,get,001-060-358-6486
2624,CARDINAL,1,CARDINAL:zero,I gave him a zero.  ,26050,gave,zero
2625,PERSON,1,PERSON:didn\'t,I thought basically he was saying he didn\'t have a preferred cigarette.,26057,thought,didn\'t
2626,PERSON,0,,A    ,26074,A,   
2627,CARDINAL,1,CARDINAL:zero,So he got a zero on that one.\n\nHow many cigarettes a day,26076,got,zero
2628,CARDINAL,1,CARDINAL:31,"It progressed over time, and I think it\'s fair to give him a 31 or more based on the historical record of where the addiction progressed and where it went.",26092,progressed,31
2629,CARDINAL,1,CARDINAL:three,"So I gave him a three, so that takes us up to seven.\n\nThen",26125,gave,three
2630,TIME,3,"TIME:the, TIME:first, TIME:hours",do you smoke more frequently during the first hours after awaking than the rest of the day?\n\nNo.  ,26139,smoke,the first hours
2631,CARDINAL,1,CARDINAL:zero,I gave him a zero.,26164,gave,zero
2632,DATE,2,"DATE:the, DATE:day",Because he smokes evenly throughout the day.  ,26170,smokes,the day
2633,GPE,1,GPE:you\'re,you\'re in bed for most of the day?\n\nThe answer,26208,you\'re,you\'re
2634,PERSON,1,PERSON:significant?\n\nA,Q    Is that significant?\n\nA    ,26224,Is,significant?\n\nA    
2635,TIME,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,a\n\nElectronically
2636,ORG,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,Trade Thompson
2637,CARDINAL,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,001
2638,CARDINAL,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,42b9-aed6
2639,PHONE_NUMBER,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,358-6486
2640,PHONE_NUMBER,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,1480753
2641,PHONE_NUMBER,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,358 6486
2642,PHONE_NUMBER,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,1480753
2643,INTERNATIONAL_PHONE_NUMBER,5,"TIME:a\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6","Even though how sick he was, he still felt like having a\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=127\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5621 cigarette.  ",26262,felt,001-060-358-6486
2644,ORG,1,ORG:It\,It\'s significant in that way.\n\nQ    ,26296,It\,It\
2645,ORG,7,"ORG:the, ORG:Hooked, ORG:on, ORG:Nicotine, ORG:Checklist, ORG:Fagerstrom, ORG:overlap?\n\nA","Is there some crossover between these different batteries, the different tests, the Hooked on Nicotine Checklist, the Heaviness of Smoking, the Diagnostic and Statistical Manual, the Fagerstrom, is there some overlap?\n\nA    ",26303,is,the Hooked on Nicotine Checklist
2646,ORG,7,"ORG:the, ORG:Hooked, ORG:on, ORG:Nicotine, ORG:Checklist, ORG:Fagerstrom, ORG:overlap?\n\nA","Is there some crossover between these different batteries, the different tests, the Hooked on Nicotine Checklist, the Heaviness of Smoking, the Diagnostic and Statistical Manual, the Fagerstrom, is there some overlap?\n\nA    ",26303,is,Fagerstrom
2647,ORG,7,"ORG:the, ORG:Hooked, ORG:on, ORG:Nicotine, ORG:Checklist, ORG:Fagerstrom, ORG:overlap?\n\nA","Is there some crossover between these different batteries, the different tests, the Hooked on Nicotine Checklist, the Heaviness of Smoking, the Diagnostic and Statistical Manual, the Fagerstrom, is there some overlap?\n\nA    ",26303,is,overlap?\n\nA
2648,ORG,2,"ORG:Fagerstrom, ORG:DSM","Well, I think the most important questions in this, the Fagerstrom, are not in the DSM.  ",26341,think,Fagerstrom
2649,ORG,2,"ORG:Fagerstrom, ORG:DSM","Well, I think the most important questions in this, the Fagerstrom, are not in the DSM.  ",26341,think,DSM
2650,ORG,1,ORG:DSM,most of the tobacco nicotine researchers don\'t use the DSM.  ,26372,use,DSM
2651,PERSON,1,PERSON:you\'re,I\'m thinking about this business about do you smoke when you\'re ill.  ,26420,smoke,you\'re
2652,ORG,2,"ORG:Fagerstrom, PERSON:you\'re","That\'s in the Fagerstrom, but it also talks about, do you smoke when you\'re in bed?  ",26434,'s,Fagerstrom
2653,PERSON,2,"ORG:Fagerstrom, PERSON:you\'re","That\'s in the Fagerstrom, but it also talks about, do you smoke when you\'re in bed?  ",26434,'s,you\'re
2654,PRODUCT,2,"PRODUCT:dependence?\n\nA, ORG:DSM","Is smoking in bed something of import to the \xef\xbf\xbd to researchers and clinicians like yourself in assessing, for example, problems with nicotine dependence?\n\nA    Smoking in bed is one of the criteria in the Diagnostic and Statistical Manual, the DSM, which is the psychiatric manual.  ",26455,is,dependence?\n\nA    
2655,ORG,2,"PRODUCT:dependence?\n\nA, ORG:DSM","Is smoking in bed something of import to the \xef\xbf\xbd to researchers and clinicians like yourself in assessing, for example, problems with nicotine dependence?\n\nA    Smoking in bed is one of the criteria in the Diagnostic and Statistical Manual, the DSM, which is the psychiatric manual.  ",26455,is,DSM
2656,CARDINAL,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,one
2657,ORG,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,Trade Thompson
2658,CARDINAL,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,001
2659,PHONE_NUMBER,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,358-6486
2660,PHONE_NUMBER,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,1480753
2661,PHONE_NUMBER,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,358 6486
2662,PHONE_NUMBER,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,1480753
2663,INTERNATIONAL_PHONE_NUMBER,4,"CARDINAL:one, ORG:Trade, ORG:Thompson, CARDINAL:001",They say specifically smoking in bed is a way that you score one of their\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=128\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5622 criteria.  ,26507,say,001-060-358-6486
2664,PERSON,1,PERSON:It\,It\'s pretty clear that he smoked in bed\n\nmore than once a week.  ,26543,clear,It\
2665,CARDINAL,1,CARDINAL:one,When -- one of the things he\n\nsaid about it made me think about how severely\n\naddicted he was.  ,26558,made,one
2666,PERSON,1,PERSON:didn\'t,"He said, I didn\'t intend to smoke\n\nin bed, but I did.  ",26577,said,didn\'t
2667,PERSON,1,PERSON:That\'s\n\nhow,That\'s\n\nhow my mind worked.\n\nMR.,26600,That\'s\n\nhow,That\'s\n\nhow
2668,PERSON,1,PERSON:witness.\n\nIt\,The jury should\n\ndisregard the last answer given by the witness.\n\nIt\'s been struck from the record.,26618,struck,witness.\n\nIt\
2669,PERSON,1,PERSON:MR,BY MR.,26635,BY,MR
2670,PERSON,1,PERSON:SCHLESINGER:\n\nQ,SCHLESINGER:\n\nQ    ,26638,SCHLESINGER:\n\nQ,SCHLESINGER:\n\nQ    
2671,PERSON,2,"PERSON:Shulman, ORG:right?\n\nA","Based on what you were able to derive from the record from Mr. Shulman, who you assessed like you would assess any patient, right?\n\nA    ",26640,assess,Shulman
2672,ORG,2,"PERSON:Shulman, ORG:right?\n\nA","Based on what you were able to derive from the record from Mr. Shulman, who you assessed like you would assess any patient, right?\n\nA    ",26640,assess,right?\n\nA
2673,ORG,0,,I used the same skills that I have in the way I think about these problems.\n\nQ   ,26667,used,  
2674,PERSON,2,"PERSON:\xef\xbf\xbd, PERSON:bed?\n\nA","Do you have to assess \xef\xbf\xbd when you assess patients, do you assess such things when you get the story of things like if they\'re smoking in bed?\n\nA    ",26684,assess,\xef\xbf\xbd
2675,PERSON,2,"PERSON:\xef\xbf\xbd, PERSON:bed?\n\nA","Do you have to assess \xef\xbf\xbd when you assess patients, do you assess such things when you get the story of things like if they\'re smoking in bed?\n\nA    ",26684,assess,bed?\n\nA    
2676,NORP,1,NORP:I\'m,"Well, I\'m interested in everything.  ",26714,interested,I\'m
2677,NORP,1,NORP:I\'m,I\'m interested in that.\n\nQ    ,26722,I\'m,I\'m
2678,ORG,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,Trade Thompson
2679,CARDINAL,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,001
2680,CARDINAL,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,5623
2681,GPE,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,bed?\n\nA
2682,PHONE_NUMBER,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,358-6486
2683,PHONE_NUMBER,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,1480753
2684,PHONE_NUMBER,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,358 6486
2685,PHONE_NUMBER,5,"ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:5623, GPE:bed?\n\nA","addicted folks, the heavy smokers, what is the\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=129\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5623 percentage that also smoke in bed?\n\nA    ",26761,folks,1480753
